PID,Sale_Price
528186010,12.6817197860364
907265100,12.2607361997499
916382120,12.5689128399224
531451290,12.1804375265763
528168040,12.6199426794055
902202090,11.8537051297956
535450160,11.3519845500392
527132090,12.322248109413
534250370,12.6234296508503
906380070,12.6700520265915
534201130,11.7932437531135
916403200,12.3604784313111
906226140,11.6738484451595
923228150,11.4439178806624
906223060,12.2428435532845
535350030,11.8542069617869
528228325,12.1683483297853
905103130,11.9151272597643
906223140,12.3587286366851
909179020,12.2482995242836
534175010,11.8626378639718
906223220,12.2583445914764
909275230,12.078123330703
533128030,12.5299322424619
907252190,12.4569882291269
908186040,11.8183761059627
532476080,12.4704988807306
528290090,12.0300273611237
528166120,12.9404498639264
527451410,11.4746342867891
534475185,11.9433444671943
533254050,12.2789187858131
907202100,11.6924286147832
906476030,12.2260164184545
534152120,12.00870832496
908102290,11.5344644715152
528221040,12.2280320931527
533208020,12.3403648253583
905377130,11.5294245819267
527451400,11.4105195919293
902328040,11.7856489319983
535301010,11.829324582024
905480180,11.7303275739227
902201130,11.6322559971451
923225150,11.559923134425
904351200,11.6746317415873
909254010,11.9027100246512
916382010,12.2778818673549
923228230,11.3637818610522
923426070,11.8168572009247
902204060,11.7190692543153
910203250,10.938135557219
527105030,12.1752424834491
906392130,12.0934335247139
535155110,11.8618956753336
531367050,12.313719015567
528108120,12.821889990104
905478030,11.830892182774
527357180,12.5908021071194
916455050,12.1989962418757
528221060,12.0984925507083
902134100,11.3771014603144
527105050,12.1067720796034
528344040,12.7160000453988
903454080,11.7096790482613
531451110,11.7462280362399
534226060,11.9339914739458
903231050,11.5827780833517
902107030,11.7377210119959
527325240,12.0323848526053
908102110,11.4858508079729
909425060,12.0508607438601
903453080,12.2042430235574
527359080,12.1709039431293
905102010,11.9669118009685
906378170,12.3134526791171
902125080,11.4415024376205
534252090,12.1830085857331
534177210,11.9747890424042
907401080,12.2491704566019
528458060,12.2176556488734
528228345,12.3217522134694
533213020,12.1816796400533
528382020,12.6486097738011
909281080,12.3042594552821
902105060,11.7464077820378
906380150,12.0376848048843
914476020,11.7827374909001
905105070,11.9251640502912
534400120,12.1083530398093
528344070,12.7509621093935
527162090,12.0410171820844
528120100,12.3821854383813
527353020,12.1343139054797
903452025,11.4854342530121
905351089,12.0898685068939
905377050,11.4970902888081
911102180,11.1670323309359
532376070,11.7658476665176
923277030,11.8656552128281
903232060,11.5072511857758
528174030,12.175653747977
535426130,12.3052894326219
908186060,11.7889911958339
908188150,11.8835520590449
909176150,11.6774490590552
528290140,12.1726811067683
527327050,12.1568459520417
528363020,12.6717380420314
905401060,12.1976302196044
909275080,12.0803266315185
905106170,11.7096012968811
534125210,11.9625727058849
528180070,12.6129241010596
531451020,12.2156300490028
902103100,11.6985673368131
905475510,11.5484849649737
534400060,12.0238864657047
534475170,12.0411542048618
902477130,10.5572131317341
903484020,11.8271521971783
535450220,11.7451135498464
528174040,12.2513614429422
907410020,12.10402014471
528482010,12.4718039493163
902402130,11.619203341421
528221010,12.146714371154
528142140,12.7187513088775
526354020,12.2143495707379
528235090,12.266094550951
533217060,12.0503041831168
535402270,11.8355570246087
527328020,11.9269114973551
535178040,11.6888436620037
902205020,11.3573692521102
527376090,11.903714556209
527425025,11.7229232560922
535101150,11.8886795844793
535178060,11.8601369037066
527301320,12.4519742391654
526302040,11.8941215419725
903227080,11.747487951867
535151130,11.795784816815
535152010,11.7818328793733
906392070,12.1516229287136
528108150,12.5544841139676
534128020,12.2372417384215
916475110,12.2839780919138
528354050,12.5209509843702
923226290,11.2848836379881
905107320,11.8754806942168
904100160,11.7959076008947
534252070,11.534067490562
902106090,11.9100607461575
902207080,11.7208086243585
902327070,11.8999361884149
902300260,11.7237846850597
902108060,11.6142614878183
527127100,12.7186437580882
534201230,11.8082193026977
902109160,11.6738729798588
923228370,11.4060541209691
527163010,12.0420911852412
905480030,11.5979887107414
528120090,12.3994739152552
533250130,12.4263730292666
907420050,12.1336381210929
908127050,11.7605291324264
534176060,12.0901987481747
906412050,12.7664476062371
904351240,11.4465082097206
906380160,12.1341244613341
906204230,12.3271316176911
907405020,12.2775900964124
906204180,12.2689759044303
923226250,11.4132010753532
903453050,11.779898784443
916386180,12.2291682817091
528110050,12.9575797473854
907135170,11.8908411312605
526303060,12.2442092200767
905426200,11.8362994365644
907227050,11.7247336961332
533242090,12.5835089158646
903228070,11.6126038467751
534278170,11.8556252468345
908128050,11.8286978415736
528480100,12.1881032380864
909253080,11.9150700373378
908227010,11.4032908882361
902109120,11.757670089347
528174010,12.2119400911477
909475230,12.5496975568329
906230030,12.5116119621962
905475500,11.263044870705
533236060,12.206669620884
903226130,11.6341999551
923225080,11.6830625788252
902105110,11.7059447370156
905427010,12.1484838137073
916402115,12.2056207768521
905301050,12.5532940666498
527404100,11.7060102564877
535453200,11.8667594435218
907227090,11.7346806897599
903228120,11.6881516623999
528480160,12.2068055729758
905452050,11.3958883298089
527276150,11.6584002333623
911128010,11.4546766513062
534425015,12.3493748728476
907414040,12.2129518869594
535377070,11.1583154517789
535477130,11.9453790211949
923204040,11.9464959755934
528188090,12.0190628323325
907252050,12.2334931100398
534251280,11.9825762301458
533234020,12.3140454029377
903450060,11.9110186579643
905202230,12.2295976232651
908103310,11.8655035287167
908127040,11.6492431721832
531382110,12.1161285195545
535402140,12.0987713607771
527328050,11.9781743319172
909275110,12.2182218136595
903204095,11.5404587969449
906201030,12.061601841866
535151110,11.8776966392773
528108040,12.8611026892809
909451150,11.9317996825219
903430090,11.7552676261456
527359180,12.146047659906
534401190,11.8812749552638
908152035,11.6129907116655
902406030,11.6639414748276
909253010,11.9808450749798
902427180,11.7501543957596
528253010,12.2309182111456
528480060,12.6626232339792
910203230,11.3683168980925
903454090,11.7590476695152
921205070,12.5835868560945
528166090,12.9263796826842
534175080,12.26787792206
907196040,12.2791938001665
528427070,12.3362091577798
534127170,12.0814406420083
534450150,11.5357449952938
905325030,12.3689462361765
535103050,12.2916415479997
535181140,11.9564577733233
535106190,11.9409788649781
528228275,12.207034647543
528354110,12.6456786168759
904302260,11.6416785057363
916326090,12.3702144752724
908275280,11.8831977408801
908152290,11.9862796290973
916380070,12.703888731205
531376060,12.1442429992095
909100080,11.6360598631358
527450280,11.5542198759454
905108170,11.9223878927706
906424010,12.4129310588258
527425140,11.6521015557558
528290120,12.1005082994264
535380050,11.8536219077784
905451410,11.782461920783
909254090,12.0088489652093
921128030,12.7831600010649
535403030,11.7724044047132
902401120,12.5288925787971
535476350,12.1537642812716
535302080,11.7633470112512
527327080,12.1138268652078
903481010,11.4517290415258
535451040,11.7143138533506
528228575,12.4445237321234
528322020,12.8156948458529
535105110,12.0063890039711
907280090,12.3452352509683
535354100,11.8174747444114
903226160,11.6594662619014
528458070,12.352494813305
535451230,11.5848618559072
908127100,11.6419620204475
533221090,12.0115860822796
528104080,12.9737607105816
533254130,12.1009836172043
902109010,11.5101220282467
903228090,11.6388340704806
535475020,11.9890632066878
902405120,11.7023908479495
905475160,11.7064340845069
907135260,11.8740269011448
527107020,12.0796777343961
906380120,12.2142707900314
528188060,12.0670283609482
921201060,12.6286117065019
907405130,12.1596960927857
908102140,11.6702425957155
528181060,12.3076543213294
905104090,11.6481121267487
907175080,12.2879507739743
527355060,12.1129390430915
905100080,12.0247226153247
532376040,11.78293446582
535451010,11.8098911307374
528112040,12.6669471737047
906380140,12.1576728452384
533130170,12.6610157612632
535353190,11.765481662391
907200190,11.8901910339836
902107050,11.7414478407276
921126030,12.4617295191473
528458110,12.4284813990412
528220040,12.0871660899046
905107240,12.1166106467985
527107130,12.0807362436124
908226180,11.3487408643927
533250160,12.6821937678764
908201100,11.4286684291658
902305110,11.8758890628608
909277100,11.9182483615922
916325040,12.2731923096427
534479130,11.925323904337
535402180,11.6605245202783
528106010,12.8048610590819
527184020,12.1885702917939
527450150,11.6301176118915
914478045,11.9316480201004
903481130,11.5051358741367
908276150,11.2701481777991
528228375,12.3817028852255
528174080,12.2767520774586
902204120,11.8164781734408
527358200,12.0876971098064
910203020,11.7217381643805
905325020,12.4355011284034
534479150,11.6623993174197
923252075,11.799918025095
527427210,12.1694212239404
903201090,11.713823839108
902206270,11.8535172642013
903232170,11.2953461736432
533221100,12.0504720693549
921128050,12.8355018955608
909175080,10.8550413207974
905451340,11.4984797654391
528118010,12.7172849448276
909175100,11.945351110368
905200510,11.8486308753879
904300150,11.3927410434328
527402090,11.7631405219873
923229140,12.1627285716931
531375100,12.0567813385948
532378130,11.59651671569
905106150,11.7738779759348
907252220,12.4860347162271
532353120,11.6832792492197
905105190,11.8154302483854
905426030,12.0793518328248
912251110,10.7587320810393
527258010,12.6199624063123
528354100,12.5557700383855
909451100,11.829767043876
906340100,12.7157417545829
528458020,12.2551991322286
916325080,12.4985800214708
910200020,11.6157405919352
528290010,12.2289162138742
911175440,11.2245034241969
916252170,12.3600482042687
527140090,12.2711295409869
527166010,12.3091610381716
534201250,12.0012703284012
903458010,11.5449412523814
535125090,12.254162904544
916386170,12.4427406850927
533221080,12.0470378436114
907187030,12.1561109721271
903231130,11.6074837338075
905202090,11.826405665895
905226170,11.8553531033788
911370450,12.5438767231644
903475020,11.6842660288038
527158090,12.0823798347986
907180130,12.2907643677672
910201050,11.7956958662058
906402060,12.4002942926023
907420040,12.0671564731809
905402060,11.8293372051874
911370540,12.5435354834216
910202030,11.3924553436704
903204040,11.830325322611
528477070,12.5323341212477
534176140,12.0001585877642
528120110,12.4968026245087
528228295,12.2595758451541
903234030,11.6897899529642
534129080,12.1781594749536
907405140,12.2159882900959
906426195,12.4246914886109
902207140,11.5630307791658
527402220,11.8026077723451
906392110,12.428297420757
907414030,12.1497147284345
905426100,12.131993068633
528431040,12.8455950244361
533215020,12.5217009175549
528250060,12.1093995275806
527451200,11.4768666933939
534425080,12.1102222857076
908275290,11.6619904297519
909282020,12.4179678888483
907196060,12.2458868161614
908154195,12.9429445804511
907410110,12.3352809443671
909201180,11.6152352036986
533212130,11.8851097987597
527450250,11.5394424366829
923230040,12.0229586449733
528221090,12.1603720339836
905200490,11.8129810932296
535451100,11.5812199365696
910203090,11.6516756481282
528348030,12.5091057498536
909253180,11.8565500881326
528222090,12.1012760779308
907401050,12.203301212195
907185050,12.1984511118808
924100050,11.902885839746
528480070,12.4719298381401
528326110,12.6996835250857
528104050,12.8735399013033
535152060,11.7550138933598
527404020,11.7866383034837
908227040,11.3755263423382
902301130,11.6566950109309
528218100,12.0780838303053
535456070,11.882923870263
528435050,12.5470487866259
528431110,12.5767226056244
535104120,12.1285287642876
907290020,12.399178754386
906380060,12.5730071847359
903206120,12.1041665104269
914452190,11.852443391744
527108040,12.3257584544324
902207150,11.5880665341686
528120150,12.6094649525937
535302070,11.7480823694392
903476110,11.5290985164138
533213130,12.0575585972876
527375180,11.9575554892186
528235000,12.1157357704244
535478010,11.807026625627
905480090,11.5142444577297
527158020,12.0697795269578
535325350,11.7332619016991
905105260,11.803705379484
534128210,12.4264357100752
534476080,11.8258571349846
908228040,11.6702502404917
916384050,12.2933118305516
909275020,11.9837275404547
907202220,11.9049263360534
909177100,11.6648967075196
903231080,11.6509801779554
923230010,12.033387234737
534127130,12.0330061646583
906203140,12.4559189562621
531363020,11.8664148361112
527106150,12.2467147306753
535477090,11.6884085950978
903481120,11.711446615307
528358010,12.4552569385555
527208010,12.8693197772082
911103060,11.4189548841754
905452110,11.6854119119686
534151175,12.4254061766523
923250210,11.7516213300526
534177230,12.207375216665
535426195,12.1995018984221
902207170,11.4115251124671
903457040,12.058420934215
902305010,11.8197210786743
534152050,12.2925985715802
535325400,11.575412853817
533206060,12.207984354508
527358090,12.1062117447053
527325090,12.2302768883115
535403010,11.7735988818249
907200340,11.7903066997338
902330040,12.0935205052622
914452120,11.9551326731742
535403040,11.583576016273
535425070,12.1651390664353
527302080,12.3967546117519
906380200,12.1682379518281
907425030,11.886913825798
905107310,11.8831434787843
533241010,12.1981890224889
906382050,12.4089506035762
902301140,11.3955446944176
907131190,12.2034654412045
905105040,11.6233411175901
903230100,11.596800788988
905351045,12.0981500802779
923275010,11.9905333572561
907255010,12.2560758777858
528320050,12.9687465715242
914476380,12.0893616107224
533210010,11.9992838881493
923205120,11.8052843846383
528186160,12.2809550747747
535176070,11.925020843233
534129060,12.2167964462017
909276010,12.2146306566408
909101330,10.6670203456826
909428280,12.699462524973
535402230,11.8723856737763
910205010,11.8956135521914
914475020,11.9185577413139
528445070,12.4003363250486
905480240,11.4844482449063
527107040,12.0595304450466
528118060,12.7887836222232
902128020,11.4992629374449
534427090,11.7679828185772
534403050,11.9266456676738
916403040,12.0793445344129
532378110,11.8570728975979
903425110,11.7917976617417
903481100,11.2998928057681
907253110,12.3333092046172
533236040,12.0750189695409
534278230,11.9164478706967
527165100,12.0374694600747
909101050,11.7122461882916
528480170,12.458137437943
527107210,12.209876259281
527427200,12.1475452473963
528186180,12.2850672938563
535301160,11.8140117547716
527451060,11.5176511357165
905451390,11.9279203500569
533210020,12.031287038101
535106140,11.6519253072327
533253070,12.1748380414523
533208080,11.9833545411903
528458080,12.3965541563378
907125020,11.8851812205586
907130060,12.0785052078866
535179120,11.6754805386272
902401030,11.916929450481
528364110,12.650241345227
531450120,12.1391503789995
916380060,12.4986574172351
528435030,12.4635953274941
528431050,12.5140661414094
528150120,12.7362919546433
534152070,12.2405778396433
528294070,12.3239293679721
527108010,12.6266282294074
528228270,12.1764102575158
904302010,11.6815298163719
527127150,12.2643876541298
923225310,11.5341124285868
527451290,11.4587410775234
528458040,12.3469895297009
527183030,12.2282510478668
527455100,11.8687131165381
903232190,11.7084938948806
923201020,11.8680857108322
527451330,11.5031720521406
902302150,11.8223531083708
909251040,11.9727412838405
532351140,11.7590595269414
528218150,12.1106300086723
903233140,11.7697650001398
534152100,12.1076920617902
902102100,11.6510939078572
535454030,11.291009991291
923228310,11.2765152447453
534476320,11.7225492574625
527107240,12.1536170485639
534431130,11.6806222029423
905403060,11.6697979488295
910200040,11.7320605730858
533212150,11.9322189137
535425080,12.6447380683079
905451300,11.6823972278952
911225110,10.9428932208839
923225260,12.0078148583093
903206170,12.0319783804885
535382150,11.3336050798526
527405130,11.6321052005761
907285010,12.3689904282601
905108220,11.810001799421
533110130,12.5486178902254
535457050,11.6244672300626
527450210,11.5345295801597
903458110,11.6044291497827
528363070,12.6846988174406
902332030,11.8027816896773
916475040,12.7499824452162
528221030,12.1113299974182
535105090,11.9712703730562
527163130,12.091282161981
535381040,11.9647718226827
528228580,12.2888861709526
528181010,12.1909440500581
902128160,11.6893762951382
905104170,11.6699211099228
527450010,11.6045226385027
905225020,12.0660754022356
531380110,12.1948819355833
535378120,11.7076225739839
532377140,11.7489013907165
906223110,12.3415248143764
903400180,12.0778842846583
