"id"	"prob"
37812	0.116247064694137
18282	0.165026915411275
7646	0.770212614003899
36828	0.209457617800594
48286	0.912046983454312
23483	0.0595734446765357
4604	0.148356717476486
9899	0.203644937869755
18930	0.617382314450041
4702	0.226890273770588
23547	0.200187091751208
45161	0.355429742241479
44877	0.123771152109169
2185	0.944617679249805
4398	0.773419944614247
7343	0.522105766830481
45419	0.29777357389347
2367	0.602097768359709
10217	0.942722697633709
25596	0.522266755302461
28521	0.0582115311463782
9230	0.984901666203216
27916	0.903055909256243
35184	0.616792514595304
38386	0.620885605016764
17414	0.950766968113168
39168	0.999434545699194
39753	0.0372590907351629
28212	0.871385159087351
39698	0.819168414970397
15666	0.55895546861263
20470	0.837073061091799
48447	0.000657010289449262
15508	0.894295776339638
19498	0.00717293980207663
26187	0.024091477474256
6738	0.914971517443475
30262	0.215337780410407
35122	0.236172924275062
22706	0.499948057744284
13929	0.965838910169605
1506	0.256954986649504
33658	0.998791169548415
11714	0.38592915229091
6045	0.823298310226002
46141	0.883890589216294
34930	0.685717072413584
26376	0.841166945382408
13922	0.0563640994332334
33012	0.997320912022407
21450	0.162155338140965
23651	0.771794061529203
41571	0.0856155267900842
34246	0.465539071638427
19391	0.165444124965768
10635	0.00722361913211803
26697	0.94983134838062
19061	0.0220911545011567
13479	0.147606406872693
28079	0.775771451988278
35341	0.890763445324946
10977	0.947143681491654
19359	0.997970374090242
19633	0.513829501371843
28784	0.639834541890833
29241	0.914657044207242
43319	0.971256133739852
6347	0.965275781589012
6878	0.66638979008551
21094	0.0409243543249409
30794	0.83239441747272
19272	0.967435867067272
43845	0.94888824724601
11785	0.822459111778936
5368	0.466583193996081
33362	0.0153636860780334
8031	0.249455274476952
41532	0.35639479383911
38341	0.445037332227849
19616	0.828965697968769
40790	0.0305140812217412
36797	0.952105784661406
37205	0.987225691478075
1050	0.900067232130139
44631	0.999257962323092
19513	0.00451663069819258
35712	0.946924710025573
43785	0.178539405716063
15334	0.0287926817224478
26494	0.395549271377802
43173	0.00287274105406349
30186	0.240125460429177
7647	0.266388827442442
10189	0.822234792432882
28000	0.887859186515419
6888	0.00366914529057135
25428	0.382628399017282
31599	0.994076680075995
42845	0.193818179671206
17943	0.968901903471894
49254	0.281633973870594
1074	0.978033809215498
26663	0.539320413749897
36530	0.84240313345018
17840	0.230644351514019
33228	0.765118630914234
37143	0.711641337458504
22829	0.0620036072199978
4036	0.198475595783581
17006	0.143794752264748
29787	0.866375953250691
31184	0.936958839328554
11191	0.0275048671625972
28294	0.789646651796737
45700	0.0933777032806393
43168	0.578029948080275
14534	0.966635280276962
37077	0.877657394083075
28585	0.488837631042671
12293	0.990624526922215
34749	0.446697730485187
41210	0.682246237271479
17818	0.282369548913867
47694	0.156053975950975
19247	0.999918255340095
19492	0.98059270921762
45538	0.817709404840442
26830	0.441798149606948
22891	0.91886625607193
18556	0.945725621734218
22768	0.917774359684095
34350	0.921759966689128
7693	0.995946553287573
42158	0.746199717552609
11619	0.0248333640175102
29777	0.182471033158463
35062	0.0660057991601961
45896	0.639974533880919
37729	0.405313475301381
34872	0.921945485857661
12599	0.204033092621621
27170	0.763974296057682
27962	0.110963697591526
35129	0.329533038624677
8216	0.0248757916289337
22923	0.963428181601355
4591	0.624277521856167
17412	0.993365273358022
44015	0.89789845979268
48782	0.754471354815105
39880	0.00763569688987383
5542	0.452843583782295
24068	0.650162239121815
35977	0.885023239061404
254	0.403375228631169
20704	0.736029054797641
37900	0.109321241917974
6556	0.811193538741301
37898	0.931628678871327
30408	0.0676354041469154
34567	0.690081887823437
22514	0.997441494672643
17563	0.962462414266496
16632	0.00781380685835187
19685	0.676290237725768
7085	0.871432407365518
1691	0.925699429425223
44914	0.181964979724348
7105	0.410534548124673
10270	0.422218261677789
37176	0.943202125015112
48736	0.181595413747686
31860	0.631959381440664
46548	0.418941876759651
3645	0.38099753563695
10013	0.954427797880062
49126	0.258359929199227
6417	0.210532555826521
33675	0.741814683432494
8813	0.449920339963943
30639	0.511364313919424
2069	0.983488568376384
21451	0.971422102732804
17549	0.00807383304079523
39578	0.0397960943207319
7079	0.364349781079008
8848	0.962051548578053
5964	0.570836569360475
8139	0.80593339725274
12371	0.686999447401198
42912	0.47303742876957
8256	0.0748220354342018
42927	0.967693399154871
23558	0.927318707043633
5594	0.0147538476959029
1602	0.810333985313113
33581	0.978771477300828
15604	0.899841229706228
30287	0.175410936132663
42098	0.489692901128146
31390	0.00127694500997452
23804	0.213726044026365
49882	0.0926008902799788
3239	0.642755436567921
41268	0.0585672160348118
49669	0.68231781739789
22562	0.259682644357
20520	0.549920838219134
15583	0.00359413621058297
16780	0.736181288672637
49132	0.99917983919264
29191	0.959103027964584
21685	0.00757910187884785
44411	0.026211499217707
25561	0.274632412527496
42864	0.0118806865617147
25143	0.0482315529231906
19268	0.0521351473204688
26753	0.0486924209740616
21859	0.922812078064278
37445	0.0296444315683398
12950	0.886708917828035
23020	0.69501353698668
44427	0.501590686155638
35270	0.920209546269717
791	0.000417174327643711
37972	0.871883484588121
12061	0.922481146687403
13877	0.955892373841494
29594	0.114454545566615
41102	0.877983321082353
29956	0.618941903163992
28019	0.508664277036134
23567	0.936582871578539
7247	0.95083771104314
47142	0.820790452828429
33417	0.103894208726964
36642	0.306594498361382
24146	0.958634728635795
3171	0.202270112708898
28859	0.690915283342572
20936	0.97511524547014
4235	0.451511926088571
33649	0.00466148465428116
18872	0.850315736121024
31318	0.911085675918436
3995	0.829125881698286
28355	0.945794131021077
46755	0.058602310439244
46526	0.797379380859547
27812	0.372576624029885
12971	0.25643524556979
36700	0.985268380915594
33113	0.905505754862166
4546	0.902901237163364
31692	0.00190975509324088
26766	0.0124135642555083
6430	0.126882463610698
27423	0.90503208785603
5854	0.898248973543223
38483	0.935854535614452
21334	0.0101457364855015
38089	0.805765887703992
35251	0.890199309630647
19681	0.00125890613387522
41352	0.833762050428517
45530	0.366009757153809
5621	0.846479771872144
40686	0.495851036391478
1151	0.903600887619517
24070	0.69515350791686
8420	0.941801608071447
46559	0.514340687155316
14554	0.991452141502114
14601	0.203717723079879
40304	0.53262989552705
15212	0.798641287337589
42792	0.957377986913449
20126	0.788739835297738
23390	0.852809107770455
41762	0.362699146640955
26258	0.221749819569289
15522	0.00043116194502741
49739	0.176212871938212
41864	0.634644262816291
12818	0.77930377093347
11245	0.558666721718186
37733	0.988017145326893
37945	0.868630527364821
7195	0.166693943593249
42198	0.575170464757748
5611	0.903231520527933
32075	0.907536315386589
21079	0.971958430230562
6446	0.864973438792711
20127	0.00723548787994579
18988	0.539892981210682
7566	0.438769059290579
10678	0.0472985743837277
45048	0.56768686648747
11748	0.780431494896924
34712	0.994713308244638
14131	0.104428186573261
492	0.00646811170889389
30527	0.869456807492421
40569	0.036266381996639
24984	0.598721457617181
29005	0.994395986158266
49597	0.999691611480602
1788	0.830803611685374
28671	0.213566191183949
10188	0.544012336498682
48115	0.457387916188783
24736	0.0383568438381945
18904	0.974098299467204
3566	0.960380074751826
18949	0.972303207963325
43446	0.862391560937595
49595	0.0224683211502572
42344	0.792773371538657
11691	0.123895191533302
40644	0.20427242100056
24429	0.798624820524494
39492	0.593728565786469
8918	0.428500639723109
32903	0.088999963891891
21428	0.927589986403065
29973	0.386531945329167
13806	0.645344545199533
4114	0.809939686104414
7333	0.828954918143141
41379	0.890681475011631
28179	0.0867161131456946
34011	0.00699598221712521
24138	0.0292576955087025
16082	0.523860288739059
4070	0.987333316679977
49682	0.0209688147845649
19506	0.912517413899405
48114	0.766897056805384
3641	0.850542692609832
2996	0.563038279098562
25794	0.485693143819781
11656	0.929546215771629
6910	0.782414546077404
30084	8.15340466784728e-05
39584	0.0976080286128031
42755	0.420139228600647
16370	0.139824046043205
28463	0.378399737984536
8103	0.705326649598117
17363	0.869515486829257
6001	0.549296704464309
45179	0.0010469462256236
7769	0.245856179356622
40420	0.966396586656091
44587	0.794578202570776
992	0.971104283797258
42926	0.172853241907065
28393	0.997971768238515
46404	0.624163875621144
3527	0.527515366446285
9559	0.117471275432692
3033	0.868861672392604
33473	0.415097785585565
38622	0.757196580293774
40246	0.956520467651719
39353	0.966556660639589
39316	0.0513359917763029
24402	0.124471081961724
9258	0.0383158264758599
2494	0.0670117838720536
10577	0.472722846137767
7870	0.100944968554967
6352	0.727445851691062
17454	0.00359700960086315
15449	0.97761836057267
9895	0.031606137262698
5726	0.0901795664695862
10595	0.0111567749842489
28875	0.0664357375521057
18917	0.733800848677843
7380	0.942643186192822
10789	0.180330312709523
32507	0.515314126876633
18384	0.415206415910744
9652	0.4975114492943
5714	0.722605876106316
17707	0.948421900893663
20819	4.28097270174911e-07
5599	0.94124816941513
49414	0.769231644853127
24030	0.0456641077826912
20590	0.681364667222584
34258	0.873107295291722
26969	0.986948791240928
4444	0.00194510007989189
13717	0.0119178286782842
19811	0.335260706676469
10702	0.976854360674768
5826	0.436847293670667
16961	0.866457694614496
5633	0.120627320148166
13245	0.0161408631455163
19602	0.945336926718588
47444	0.813289158940437
34837	0.998951951945163
9042	0.937173197441792
38045	0.319802806052912
48216	0.410931364675262
5880	0.867543490166385
38607	0.986993333108073
2658	0.816645214759
9696	0.999452849589167
43150	0.741757158584845
27531	0.819075009328423
4570	0.814280928536213
10882	0.809730820072645
11476	0.123173920303436
34680	0.428893585244097
30017	0.922292908996387
22179	0.249512714321928
32794	0.933017993381576
8649	0.958849585812829
41779	0.876335916352616
11497	0.109102074681813
35439	0.275303119149796
42759	0.0373209124181668
4333	0.156659881891748
45064	0.73971207630606
36249	0.327018784933262
25382	0.409145148043207
22869	0.166893493590804
4094	0.837854990351534
24391	0.353735176253786
17944	0.000356818582219209
43436	0.0135856640553507
1094	0.483795374925148
26643	0.0487142632122225
5612	0.59067988592772
32879	0.54620753189308
30623	0.420557796338169
44775	0.920121124966189
15950	0.994453700624486
19258	0.378450919625484
40835	0.662405028612639
6237	0.803208543077819
15677	0.430695998921763
46027	0.848750727599802
41660	0.00362752259567049
11290	0.999862236219861
38180	0.106413387242811
16204	0.162690151126898
34186	0.936227853110485
43733	0.52598466534516
1914	0.0917750261229475
13088	0.79659112119955
17771	0.59525775604948
11366	0.962161525774892
4875	0.600828098363977
31492	0.000430841445452366
2234	0.0130416140788955
10105	0.00973784686845482
4498	0.989150750492801
46395	0.114332197820355
43938	0.977863088855355
39599	0.279674323233565
27358	0.279679359174139
7888	0.961589765060033
49927	0.000958033823392373
8470	0.451176311234936
37986	0.475911802926392
1121	0.0115264992558602
20933	0.0889835778280512
49982	0.892130968838309
38716	0.724440724036257
23664	0.8412689175667
48785	0.866282681506122
37845	0.919723910969016
11918	0.0473774661757375
31274	0.501913595062482
4104	0.841886220139367
48684	0.167203642889304
17043	0.725601246629995
36142	0.799832239499275
37544	0.250274174091972
2236	0.966018871350038
9117	0.989101810672794
34207	0.715364778127547
43295	0.55674318637009
12796	0.224068284182026
43521	0.496282735232205
36627	0.118138074505765
26952	0.123460567633138
7451	0.0225616336812087
20575	0.0267453747119813
33185	0.0929738811251297
36068	0.850841526982142
45823	0.144522433680539
3382	0.738322952705901
23322	0.151032356968777
30164	0.00484961808949931
44155	0.679847758396707
40155	0.297555681703157
39447	0.917577622913349
45334	0.215577835943106
4899	0.0218011213317944
12553	0.10898370372068
28878	0.220799797934534
6394	0.860328058260422
37389	0.0289173874511213
31613	0.979392753249345
102	0.551849929953727
47478	0.713865587901675
3114	0.059409466781325
44059	0.317840325749788
15077	0.1896523711987
17145	0.101449424623611
16442	0.966826227774599
47477	0.10135383300272
12382	0.00252990516705218
7534	0.99971968725697
1805	0.388828080706687
36397	0.239600336342563
5568	0.957806455173396
31762	0.668836469669685
27407	0.959821535524743
31256	0.938071111410869
3262	0.552866420644087
34717	0.431017603446271
16329	0.0318818718269343
32340	0.0967755402740401
34695	0.880167927624674
25691	0.057202263875296
42140	0.125126308058058
28028	0.639274319614501
48959	0.69425607101439
19571	0.401358748802128
42108	0.628882665905442
27376	0.00017753075700592
4524	0.586826965920983
9817	0.0402477230714465
11889	0.696953589801019
36254	0.902130413301269
27236	0.00580116574244864
16196	0.0618276782778254
22123	0.000210565794586802
6841	0.292757954426406
36212	0.43662009191566
22454	0.0601744297391492
13716	0.0309962053533297
28816	0.0699195635065943
45120	0.719810254857057
14153	0.986089087036919
31117	0.0278646323970971
47181	0.668494065204025
45095	0.781457832691647
35916	0.0284927182957897
47131	0.00679866972819275
11114	0.809502358275885
45962	0.92242468674048
1797	0.250580447270126
38487	0.837877824571959
41927	0.723797696579329
30586	0.00235014459415327
47963	0.206962438617522
46993	0.584559912231613
48426	0.945023866843714
9725	0.285175136472723
5172	0.877602260382699
32618	0.911151911946477
16016	0.476715375753924
43113	0.0749424916301314
25511	0.816489177453848
16966	0.0163684641210421
18322	0.181212345859432
41739	0.969207397908041
34848	0.973964832474622
24798	0.0807959755185455
42479	0.00918843035905885
8271	0.192238286157562
19600	0.00101003056630307
4765	0.244169005788461
11962	0.347281563167822
40677	0.000221189356612987
49786	0.885425670587035
20285	0.867666572310613
4787	0.367795821145334
35423	0.0714927054917684
30111	0.899151625064121
7729	0.00508622284024722
7384	0.777470896566381
6243	0.126942662196746
44566	0.49654910343845
43220	0.999389456199662
33136	0.728125809024249
31154	0.889465689728082
23840	0.965871646185775
38014	0.770260726676208
41611	0.312985171217185
14591	0.682448843600377
38503	0.739279441364717
21321	0.0272377491712445
2824	0.159860010457148
22248	0.884149557342847
26227	0.700360527719801
36223	0.369841968788538
23474	0.989922710039491
2044	0.991291191584466
35282	0.30516963528481
23071	0.271102211638182
36144	0.540816339255395
27894	0.530723576113414
34537	0.785171586053087
9939	0.185770870511973
49521	0.0459759063742017
48594	0.0150219891969556
41494	0.0216399085492767
21059	0.915749575494113
13782	0.51118722251388
45626	0.922052624926632
4607	0.00921105071696753
28026	0.427143677620745
30970	0.984172103307745
24235	0.311503546270711
31784	0.657700951188839
46979	0.536032148983415
15698	0.0327331658509397
32883	0.160197194115554
32300	0.312908164457293
47006	0.140836159833893
5236	0.122911729009853
18789	0.659148895462946
19438	0.417061501263753
43081	0.122067600237627
11511	0.843100049922247
17693	0.323093046858155
47700	0.996340289606298
36980	0.512181147513168
48511	0.0245354286872419
28258	0.00473529438892023
40185	0.0188989532144017
16775	0.531360860518182
49175	0.956989494905213
39988	0.880824441928033
43691	0.989922789684071
1462	0.813900257578875
45331	0.36649316429792
2822	0.809547519229355
15723	0.733432330580234
3882	0.937016879690813
31094	0.950813891929353
44464	0.723495007304814
43647	0.347501057758514
1832	0.976369758542082
3704	0.0326284824442781
48131	0.86498697666223
36387	0.906257277365296
42838	0.0967849906837803
3341	0.748556441183437
19446	0.81486250271813
36025	0.686349571836572
47093	0.246356521261299
43711	0.774912997183278
28334	0.266877854261881
34250	0.609633673361554
208	0.105828645652717
41718	0.133885473306776
1289	0.749412062614271
25845	0.793419470956361
9581	0.957442387048563
45598	0.864917184525151
34079	0.105120722540125
19153	0.000742588360035856
16311	0.0151976245769566
3982	0.791682657584387
7476	0.940622972521632
6044	0.234709099551126
21677	0.940107946403427
7887	0.726357035212231
26961	0.0564533126880637
4541	0.938698660112755
7957	0.194645166570609
5200	0.944549475851098
13904	0.302385678654251
47727	0.351394673398974
17455	0.969966919347019
48928	0.550331425073874
6866	0.990134808420484
14015	0.346545298475805
21824	0.0262041609922673
38879	0.431718713727836
48752	0.521388459652892
2715	0.900306828237677
42518	0.915741498073493
6126	0.844893810583224
10321	0.401482926121861
29439	0.896663476731629
32048	0.0259510046761362
17262	0.921874322515011
19547	0.00371514861588087
9390	0.894106617988741
25300	0.996953360303093
27415	0.916118366793895
36075	0.455760680185964
2531	0.039345376710197
1944	0.514945981844902
36977	0.982774756150625
19736	0.306747059484221
1571	0.998617951315905
18304	0.163223463982003
8870	0.31861847622677
12270	0.572025139557458
17392	0.0295142963789872
20416	0.876549510758267
3854	0.621373953198798
29896	0.991503211681042
5925	0.531391822322964
30112	0.804697064893831
29210	0.588708162086627
27540	0.351461571978237
15311	0.964074315324035
48262	0.139866857194744
30322	0.105340145943243
24845	0.984257959140396
15994	0.030454710708008
27436	0.910108427725202
29601	0.78632584141902
16409	0.226932045468242
46251	0.289968601474018
1779	0.183679243911341
4886	0.145208483961664
477	0.0586938931942267
47005	0.518991506053505
29280	0.972844506359791
22931	0.130513498308707
42811	0.0212267415868137
26565	0.796306003249792
46410	0.959368987915358
2510	0.915353599943749
40275	0.00251463701606635
33045	0.222640557175748
26600	0.0301970870094058
29165	0.109617373482712
47429	0.155500161380429
41597	0.890023989290402
18239	0.948652712678446
3959	0.0059508130089408
17483	0.887304980265319
7734	0.467721652716768
27150	0.194636963956696
4074	0.748729149918563
12344	0.126177692291087
40567	0.372194615973728
26937	0.978462317357749
46373	0.756611235202231
40975	0.0201960885112255
4363	0.22588179792439
43866	0.820813618102012
1373	0.846492319899266
33193	0.00898231105874112
32885	0.705439277996345
4013	0.796218149485343
40415	0.774899452841233
18477	0.951967035851194
19989	0.885881470809938
13763	0.993296790437687
14295	0.997846932978122
18496	0.905153139276802
30842	0.907717932133458
36989	0.0528365304345203
34201	0.972259838269971
13643	0.00407532310121985
45800	5.20469828059817e-07
2736	0.223529190399382
34980	0.04279731641303
27411	0.715035605286705
37676	0.0480943810281461
14837	0.602484173449909
715	0.997769538868326
30063	0.884763978387761
17092	0.140877525332123
45154	0.71401423896308
18426	0.811136879510037
16553	0.0178561495971282
31968	0.0104145337274579
2785	0.195133365684649
6631	0.971758997072057
40039	0.490499344075827
27445	0.702994335754766
15865	0.0102418964407496
15255	0.444582607590936
19476	0.796461065965932
34338	0.620159619403599
31941	0.243266246957008
28622	0.0963236245311821
22277	0.218758818954102
25655	0.932042425999006
42725	0.247746880376193
37449	0.974284846200921
43051	0.218341077680031
37789	0.0453205205295705
1820	0.0499944159750858
31185	0.51592009853996
42470	0.874850718208024
15012	0.965655518513547
6081	0.176328376022156
36218	0.107733951921888
9748	0.565556962265006
38939	0.0847705744587978
20511	0.173169520284666
6617	0.548339600567515
23116	0.850722057941048
9021	0.0540442504956058
11338	0.786959830535173
43540	0.0528890813617872
28627	0.842311179964466
28649	0.98129779387996
41663	0.984591371072087
34279	0.0746098299043069
15512	0.0107029127574331
10019	0.0471906584060689
1610	0.885477033307852
27891	0.827688806713125
22509	0.0882488341156876
14861	0.118902556957997
41650	0.819029588443022
41492	0.998092450280527
24922	0.0868136632189018
20096	0.92548042313703
201	0.978220154390584
9832	0.00366719076575253
5156	0.685939187461082
44923	0.752941555358687
36044	0.950677985690887
22389	0.360834587296724
9393	0.288622605025342
46102	0.608987148274425
45292	0.411220224170846
18648	0.00862581137855594
33457	0.00774504355670557
28936	0.00126511952108979
3972	0.00131733930299295
49912	0.00749509144092501
8397	0.949118416107964
26381	0.518213602754977
21069	0.985577822404955
7235	0.0567944422708551
4979	0.0239407784131088
40206	0.738623609893177
17814	0.970507917261241
9907	0.0429542990006158
29607	0.00211726852974036
20804	0.64902457737823
8226	0.00824921918359797
10780	0.993013065429441
22195	0.505414135981849
41435	0.98159285244741
46263	0.21034796317792
44433	0.000363224748498898
7480	0.997265946249072
14452	0.585133663067802
30746	0.791051822990873
14627	0.974629681411542
14904	0.876034510117782
30054	0.104894820084163
17951	0.57732378776643
6658	0.887353517326943
46899	0.994892334787346
48129	0.461719782274021
18860	0.0334576852181635
15933	0.929686143282487
174	0.422222505397266
42284	0.788499033257829
10526	0.943479563266862
4836	0.942177842510008
45351	0.706753022383786
6571	0.86902072263672
35615	0.0552514993713318
15316	0.448340038331683
49664	0.365840071883468
46515	0.884407198367991
34003	0.626108525791386
26391	0.999871733466267
28404	0.834152796703312
10559	0.868978792040631
36149	0.881060473764095
26629	0.437522935486185
16201	0.930570909382606
9772	0.0123506950904691
11802	0.937323732828776
6194	0.0903787809898943
18820	0.549999626163482
42929	0.666607376936012
34435	0.273960087411268
20134	0.121648778133868
31548	0.52817163047876
16367	0.354978782305581
25931	0.1580858573443
16195	0.79338036876102
25910	0.0626364384062885
34125	0.061627483824838
47012	0.985076953075565
33224	0.433619905104038
45243	0.433907843008755
39389	0.701412158500127
3803	0.596487211433433
5423	0.79804716751105
42644	0.946520477644779
8332	0.0234226260392526
49442	0.696436403249911
1997	0.922246871671808
47764	0.0224604731053261
11930	0.570602785385966
21664	0.825969461818878
43102	0.647845870756123
15581	0.385221036828249
13337	0.980604057680529
40471	0.600227164419365
26017	0.604348984012759
29020	0.287257015773846
31807	2.84921642035486e-06
3277	0.279517250123865
787	0.00623689088499503
21491	0.431555558639871
7102	0.0287724310986303
47518	0.055692464367413
23661	0.673360818793276
40570	0.0817710744685062
19534	0.0473636759339508
36456	0.781808662034255
46966	0.0143366859881783
17216	0.00733403054739649
4864	0.920745189739691
3207	0.625738144131732
1018	0.133059732518877
20983	0.950645558016347
41021	0.104575522144731
13164	0.149673044316068
32202	0.43061680158501
38232	0.0143619624297945
12721	0.821342436339026
29552	0.99934037910017
6306	0.154084213025234
37749	0.00640257335232291
44589	0.020056876874459
11888	0.00738306581711991
20580	0.954612850613586
27264	0.0363864979830035
18538	0.838263880443517
8891	0.294058072448295
19659	0.778325935559406
12407	0.00343914399060374
49417	0.720377453368325
22710	0.863851079843979
48423	0.00658120575304305
1510	0.412302380578588
23168	0.865234159263913
30578	0.44620431408937
32197	0.873260942407893
44380	0.000511626779521032
38425	0.697895977838909
40538	0.479502972885479
38549	0.720196063559393
14253	0.021324459704757
17308	0.354528142186053
4440	0.00310341613286954
26679	0.0830425299129951
27114	0.00196505869236072
44179	5.83546236714045e-05
34355	0.307934092874487
36258	0.384017692391456
28287	0.0416976029908666
16316	0.937005607909062
28953	0.958799536099122
3019	0.0530367120078936
48069	0.942131415318923
22507	0.00502336262064338
15140	0.023239580571854
47701	0.013481195868523
3486	0.690857312603772
42043	0.0164160819984706
10184	0.879790821863101
37521	0.830091988787318
20308	0.0264387957528102
30092	0.142129899977193
41969	0.814222480597012
28153	0.154631962382951
11538	0.437970255274225
12826	0.854321675285118
32243	0.0543723030454836
30839	0.853821679857765
42471	0.0322970888681566
730	0.918114211482115
28083	0.831916876039205
22086	0.96682594213798
